34035,40301,47900,8
35368,22453,33837,13
32740,28033,34249,12
25499,58514,41729,10
25635,44659,15472,0
56348,38585,4815,0
56244,26325,26814,0
7565,33835,3268,12
34488,22550,25933,12
50747,59784,32521,0
8947,25370,59551,4
43957,43220,58377,4
41393,31366,20957,8
35383,26093,28745,4
17544,40611,9530,0
9576,52066,2892,0
16819,24669,29673,4
47419,10863,29671,12
40710,27249,22522,12
31562,53575,14867,8
28012,54477,55094,0
5293,20422,58897,8
21589,19522,13329,2
15791,6771,43849,0
11968,47789,44630,12
55242,12217,32886,8
46333,52564,537,4
37969,31376,24496,0
31947,35007,44624,12
41111,8976,43770,8
52216,11172,26056,8
47668,53754,7066,0
54034,24255,17395,0
20210,50875,4184,13
16624,24630,19499,12
41569,17854,45280,0
9965,39702,16992,8
25527,58674,8469,5
38444,29040,25677,8
33593,45642,58372,4
58966,58042,18468,2
24254,44536,46865,0
32289,47594,35713,3
11050,11207,31494,12
37420,27319,1894,0
17177,16614,32992,12
58865,8526,33111,12
7103,38290,4572,4
26143,9868,23187,8
58348,32495,51634,8
46588,7951,13886,4
31923,14941,50029,12
29806,44950,45126,12
23936,50133,2358,12
32929,45124,19239,12
8394,1960,45281,12
16672,50437,28775,12
36742,40243,19723,0
23163,17719,50369,4
995,33754,34192,4
19132,31787,43581,0
16130,49185,54441,1
34746,15312,59447,8
644,56494,46586,1
27401,15156,50884,8
10655,58089,12621,0
56668,47366,16799,13
53231,36129,51561,4
11901,45172,45337,5
51487,50429,52109,4
52339,15670,22291,9
7221,56210,15333,2
28162,54172,16220,4
31849,6897,13430,4
51457,59474,33351,5
1877,19379,13354,2
6398,49173,13411,0
27019,21144,27781,4
24721,49618,18503,12
49259,53666,49073,8
32072,22886,40900,0
6352,17243,59407,4
27006,52171,58770,12
53858,29127,27653,12
24094,36839,47882,4
31650,479,33827,4
55360,13085,1221,12
827,59896,33088,12
48257,10834,30112,13
23641,13084,28789,4
24040,396,54869,8
4009,7047,6898,12
11205,18314,40703,0
37614,4125,15178,8
37556,28639,5403,0
17932,32286,27706,1
44618,45214,59280,0
9788,50613,11324,4
7470,45329,8608,12
23183,31485,26659,12
53753,14129,42213,12
7372,33715,4177,8
19794,44003,37018,0
46963,26312,26528,8
15635,222,3721,8
2875,43004,5445,8
52059,43100,14692,4
3197,42043,708,8
35566,58026,52876,12
41149,31312,58500,5
38370,14894,22834,12
52911,30047,41456,5
23944,6969,53903,1
57195,29955,3395,12
50563,44480,55231,4
40300,49493,8533,4
23857,45872,20067,12
9506,29174,37749,4
45456,54862,43644,4
10223,4468,49408,0
42974,51230,18532,12
58839,4960,1350,0
57051,47902,50028,9
44114,7285,2908,10
58017,54378,58635,8
44843,28489,46798,12
21885,11437,2051,4
22176,5991,22741,0
23668,51767,44449,8
20726,23134,34837,12
23684,29050,2969,1
23101,40818,1057,8
54240,5404,13036,4
12036,15069,37734,8
49794,12342,962,4
55600,55770,13417,5
41792,26318,32816,0
47037,19742,6894,4
4463,36251,23469,12
25634,26320,32907,4
31744,10475,19137,2
12055,7279,55773,4
10230,20656,37655,0
29213,46811,29981,12
54103,39447,24251,0
43050,43763,5225,12
5805,13788,26669,4
53723,39560,3693,12
36600,48647,31475,4
29496,54233,47458,8
38197,41239,49863,4
5529,23307,1805,5
19854,55895,43167,12
57557,52931,31000,8
27560,20585,19793,0
12305,16062,59490,0
22815,44923,34914,0
29094,12094,1671,1
2307,30878,49041,0
2188,3237,31807,0
34508,7018,45330,0
1282,35607,20919,12
52348,5107,21713,4
6208,6567,43008,0
40297,36396,26934,8
59710,40110,42,0
36295,50008,48397,5
52481,32673,39568,0
48684,1308,38985,0
49324,41483,21550,0
19796,32844,14798,12
52972,4544,21600,8
58412,11197,29230,13
10137,17442,56563,0
4290,30826,43744,12
24476,33210,52808,12
42307,40641,46974,2
32337,21952,56995,12
19248,10376,45168,0
10163,40205,2748,12
12532,7093,26048,2
29886,20188,57466,8
3458,2216,42260,4
2810,5125,9814,4
27756,39903,21000,12
24168,49520,47194,12
57720,26682,33907,4
3948,26037,18883,8
42469,43012,40376,8
26211,23433,51319,0
30248,8903,19316,1
56444,46302,26765,0
13994,40842,52391,4
33889,26927,19265,5
25283,29722,29360,13
36510,51908,18064,4
18690,24176,3260,0
5790,58660,42591,4
3219,22729,26825,0
54403,19778,29893,0
42421,12633,37642,4
22673,16721,17428,8
4347,30119,3218,12
29545,6250,8366,0
3157,50668,59549,12
15265,3861,12787,12
45825,41412,26082,12
10806,25013,48283,9
50408,6650,45457,12
2619,49538,3432,0
51000,59529,11020,0
55981,41825,59431,1
53134,41318,56513,0
39418,27607,45231,12
22045,27803,36587,8
3385,58404,20497,2
53011,45393,13958,4
32855,34483,12718,4
53890,45962,44596,0
11726,36576,17266,13
41638,36930,46114,12
36672,21704,7945,0
21555,25956,8668,12
43548,31990,59783,10
15397,43830,57881,0
52629,798,11657,4
59892,34897,55293,0
712,2221,46715,0
2501,20135,20854,13
54201,31596,40666,8
25323,24623,35297,4
54492,20568,30772,5
42225,35055,20566,12
2223,54721,35254,12
13479,30939,54445,12
54455,45787,22905,12
36977,3115,17189,0
23174,722,37073,0
15278,47076,29124,4
37527,12958,47734,0
41088,8254,39039,4
24331,9045,7490,0
38700,41012,55497,0
19759,3145,13592,12
45159,56207,56906,5
24357,13945,29617,8
29723,57621,43306,0
4210,8784,43982,0
21194,36938,24308,12
53743,58049,47138,0
10960,31886,36819,12
32965,53836,35844,0
35599,47695,47920,0
23610,11581,37711,4
14843,27029,41418,12
25554,1036,55289,0
24582,59742,14942,0
15982,1674,21275,5
6586,57435,32280,4
52673,30864,43255,8
43515,17521,18944,1
28071,56989,22053,12
42059,16887,56374,0
50954,432,48207,12
28116,48857,9567,4
55157,5399,12009,8
11478,50263,38258,2
34021,59266,24846,1
46149,16907,42351,0
11892,30150,20307,12
8759,16514,52320,1
19221,59518,23308,0
4811,54762,55455,12
674,17279,41094,12
51829,14394,9302,8
47528,56575,9940,2
13718,5948,27120,8
34246,9038,20392,5
48541,22682,22889,12
30847,10536,17257,4
30246,32132,36806,12
59715,13088,28282,0
34178,40197,53957,10
22420,54236,51301,4
52520,56981,9716,0
48716,44381,32444,8
4522,22445,12949,8
10115,858,47725,8
48010,34741,109,0
36637,372,33102,4
5852,15765,27002,4
48910,1086,35121,4
35027,43391,8972,8
10415,46218,28913,0
51010,26804,31611,0
30054,43804,28889,8
30053,56458,45575,4
51990,14442,51937,12
47839,12976,19460,0
53208,43904,28381,8
55695,14879,20273,5
59005,44723,15889,8
25818,42160,46892,12
16731,24328,14515,3
37963,51107,10296,9
1763,179,29998,8
27545,14857,318,4
56349,54451,36404,12
56555,10918,6561,4
54961,30007,50791,5
13786,29424,5060,12
45766,8611,22793,4
57576,48691,27524,12
59205,13598,35855,8
11031,16745,49171,0
55496,40319,1712,8
43681,48271,56820,8
51194,50727,668,12
17741,45386,2320,5
33986,45145,36170,12
31268,46506,3099,10
14244,42764,13191,0
30740,21638,50949,5
48983,45229,23877,4
49932,23385,11670,12
5398,40013,10882,8
4115,23390,34760,0
2459,18514,16007,8
10650,43572,47874,0
1822,24414,30041,4
16908,21244,24433,8
2409,15344,34091,4
49383,11499,47093,12
32093,14495,21403,8
45029,37561,9126,0
55676,28879,24475,5
53138,25462,11822,0
53427,48137,2058,0
14325,210,38803,0
41276,1465,19252,0
34212,50778,53209,12
29110,4304,16120,12
11954,53932,6140,0
29446,15738,33717,12
1969,5681,12381,8
42820,47746,15103,8
6859,23683,42729,4
45849,58251,47210,8
1422,11026,37171,0
17663,3528,34108,4
56082,24895,34316,0
50840,26081,9003,0
43395,3615,40741,8
7259,43835,38040,4
30725,48882,27910,0
56672,36287,57106,4
53983,38749,29926,5
18673,13841,8951,2
58040,50079,3282,12
9926,46627,28214,5
17967,20912,26180,8
31881,12927,4954,0
11957,24790,40242,12
19195,47459,18456,2
10289,40361,50226,4
5997,51014,34797,12
59295,58639,33854,8
4590,50477,55751,12
28332,37658,8340,0
20280,12609,5798,1
10698,17709,3720,0
5882,48581,51699,12
23770,7384,2113,0
28505,11335,10158,12
25309,2702,43366,12
12395,9448,23369,8
14702,53461,32494,0
49918,44932,49949,1
32423,23764,10231,8
54534,35955,54052,0
47172,45804,53805,0
30049,48662,12586,8
31056,9161,5548,0
39045,59279,46032,4
46361,35367,47589,12
19161,19567,44512,8
51946,20106,56605,8
59377,25376,53129,4
27043,40083,58441,13
20451,11902,9016,8
45062,54942,56401,4
4069,3495,55675,12
36827,53058,49225,4
24603,20825,8255,12
44059,4543,39833,8
18341,1450,13573,12
55818,21223,57993,4
32721,8493,9151,5
3551,21344,3448,0
16104,7152,36055,9
44317,57532,17161,2
9426,24394,18072,8
36766,58858,17396,8
15606,33268,35186,4
42381,2813,11487,0
39658,10878,57597,0
56967,42380,59624,8
6368,12088,48304,12
23866,57758,2545,8
29452,17330,2933,4
49350,17283,55914,8
40530,4077,37331,0
59967,41187,37037,4
55690,22939,41697,2
12097,17655,15707,12
46343,4362,10781,0
32840,29011,21629,8
11141,14149,47844,1
24224,33415,9203,13
35701,49439,8027,12
33903,20706,50333,4
59312,20199,22423,12
56064,43802,16134,4
619,23566,10197,5
9941,51016,51627,4
9928,39965,35363,0
46402,19409,28686,0
33452,25316,31497,4
12025,14966,5584,12
57006,18275,16738,1
10261,27838,58487,12
31682,43134,2503,8
9353,20860,26511,12
19760,36219,16616,8
14567,45132,16797,8
41536,7089,22386,4
51888,20928,17660,9
40001,9536,37059,12
12908,49828,29305,4
22991,7786,41898,0
18344,54915,28520,0
5564,19289,14504,12
7362,6642,10921,12
51471,55669,50030,12
37735,18230,23664,5
33623,43433,26529,4
36381,40461,18519,8
14654,31224,39986,8
24165,9056,52622,5
34248,19751,36487,0
53263,9528,37338,4
16283,12150,24762,12
17848,7924,49040,1
26415,42536,33365,4
54122,21552,56184,4
3141,27821,13413,12
15879,7050,18638,4
10254,32285,43911,4
56062,52341,7525,4
10014,47416,3020,4
1906,31036,54125,12
40366,14716,18260,2
17369,44753,23112,8
10127,22254,41686,12
40143,57766,40299,0
44541,54531,9103,4
11560,27299,38002,13
8814,55245,21289,0
58904,271,53503,12
41458,26591,1668,0
43019,21525,33558,12
16811,35496,26760,4
49188,28077,50912,12
40504,15065,47251,0
29128,57810,31368,0
54011,53635,29874,12
7671,8859,6429,13
14545,39880,25607,0
48992,29132,52561,0
30319,13464,2715,12
13320,39264,30113,8
3885,54571,21238,12
33044,26401,16048,4
8173,33153,57942,10
2140,12076,38078,10
40478,2432,47831,9
40291,57917,36489,12
24738,1348,30748,5
54736,38650,2171,4
57423,53448,44593,1
46567,27092,42838,10
58136,15483,41059,12
36093,54348,30127,0
24106,35616,36961,8
53702,52157,56137,8
3045,57121,24330,4
47593,16943,48713,0
13901,55160,30975,12
54385,13155,30383,0
51058,4181,30010,0
25073,41695,57711,4
48366,58418,57261,13
34729,23073,22060,4
36662,47025,41699,8
52346,42894,44708,0
3563,15881,46066,12
33870,34734,37724,8
25494,44342,35120,0
11915,2534,42413,12
972,844,41573,2
22596,49788,47737,0
443,21346,34081,12
28501,33041,39078,12
28718,31988,199,8
40465,2835,40697,0
18219,17350,30953,12
14834,28147,6393,5
5541,43789,23287,0
43101,15282,21479,4
11589,5936,33085,12
42412,58930,20185,0
22784,38008,54581,12
4910,41957,15925,13
40320,20377,51042,8
21619,59615,37378,8
30070,2068,26015,4
57320,41966,47801,8
53441,13497,38139,12
29430,1515,47853,12
54342,24951,47797,0
5821,8606,21408,0
39991,32819,1272,12
52533,49489,34140,4
46271,19844,43037,4
8808,46154,38466,12
37517,33568,5913,12
7312,13116,43721,4
4357,8962,10080,0
7332,50592,30098,12
29740,40783,20850,12
37245,29870,2252,0
35277,54913,37950,12
40278,56250,15568,4
44616,57450,23652,12
36845,46436,9398,12
37304,8038,24728,5
12340,48635,637,8
18954,36831,13143,4
55413,15612,46778,8
15256,39242,42479,5
53235,29951,36851,12
53350,601,31843,0
4933,29203,17095,0
11304,34819,22556,12
13144,3003,54152,12
21888,34398,1035,0
149,11640,28711,8
43039,12649,37603,4
23244,2561,27722,1
53091,41298,18895,8
14156,38733,1495,0
33444,23146,27589,0
34798,57800,6020,4
10555,7935,7820,0
28754,1206,55573,12
50731,3468,49109,12
34845,48176,53343,0
25244,56681,46934,8
25994,36006,2562,12
29133,48728,4404,0
38875,35749,18724,0
53879,32543,34955,9
38558,58993,39481,8
51340,19670,18710,4
18006,26790,35915,0
49534,6480,35126,0
34668,32445,4113,12
28043,46616,55046,4
30475,6129,12682,12
8215,45354,17996,2
11804,49839,23941,13
51201,15118,51704,8
56194,58958,29235,12
13416,17946,44735,5
35014,2485,6547,8
9566,1033,34759,12
43258,51470,24277,8
1468,3259,9289,5
3085,40292,42935,12
20128,54200,15824,5
4433,9672,8316,12
36841,40814,36623,8
25916,32588,2166,4
2862,52658,40167,4
8099,54454,9373,0
8721,16842,9966,0
25258,53711,17233,0
14038,5864,45645,8
50474,52415,21122,12
54136,6335,58812,4
25118,53728,55629,0
24814,28317,54911,2
32956,33591,4119,13
55508,45670,22127,12
23462,35467,12102,12
39325,4742,16589,4
9037,13693,13052,5
13077,29485,27945,0
10373,11097,58855,8
37253,52111,13570,12
48692,27958,22206,0
439,34353,56833,5
40414,29320,41839,12
57718,42927,33294,4
16160,14541,55143,0
24597,20031,41007,12
52028,27056,38642,8
46802,23199,20387,8
39692,14011,55108,5
28274,9330,43518,12
47343,11250,15245,8
24508,26533,24647,12
28909,25058,2569,12
19880,11920,43901,4
37686,37612,51164,8
42483,57432,58524,0
40972,2030,3634,8
15936,3876,27376,5
55344,37646,48502,8
56091,56732,48385,12
974,51509,18893,4
52858,38677,36554,10
37636,35195,43891,0
57251,53362,22244,8
40081,16265,31505,13
39843,36768,39318,4
52783,31228,40219,13
55119,17080,41589,4
57494,33622,26229,8
18556,5732,10968,4
51147,3440,16776,0
25656,47430,27695,0
9118,46059,31509,0
55276,17447,18590,12
4090,23334,57224,8
22242,57196,53278,0
58411,16997,24178,8
56758,46189,9034,4
10855,38212,40204,10
21896,41033,27634,0
21666,16018,31015,4
45106,3130,29536,8
55574,18094,48998,0
34389,33944,40576,8
6408,36668,46569,4
59417,12664,42563,12
459,47545,19066,0
40946,18605,30476,8
39609,17493,5866,5
39640,42077,56694,12
45987,39309,45760,0
29841,5184,320,8
137,12741,38453,4
47886,1884,374,1
35169,8864,25877,12
48075,11454,7151,5
12238,27048,42995,4
17318,29130,2126,4
26506,39037,38173,2
2477,5956,45153,0
1219,49614,34323,0
27286,6501,21700,0
34487,58573,20014,5
47977,8777,12373,12
49000,37017,53158,13
55196,24231,55931,2
4213,49644,32803,8
23156,15994,32416,4
5964,56508,34987,3
21316,5051,22581,0
47933,41023,4273,12
16239,41834,20127,8
34985,24280,44345,4
47476,56894,57695,9
48025,56751,10710,4
29969,52548,9024,12
17041,37862,355,0
7476,40179,56936,0
1159,25286,733,12
46621,36538,48839,8
53688,328,46517,12
22009,9111,45832,0
1595,18593,29113,8
15604,19452,50017,8
13192,39073,4986,4
14805,19160,28760,0
24119,43840,46776,12
37152,44124,44182,0
51952,29064,56796,8
19100,58552,43374,12
17248,24039,7143,8
44511,41676,46137,4
29407,24892,17892,8
12856,6879,16426,2
37048,13930,28562,0
9494,35083,19729,0
1660,14259,3013,8
40305,28024,38289,4
21931,36260,14578,2
54380,39119,5577,0
39281,48527,20668,8
11888,7075,51518,2
7464,11848,30948,0
12897,26328,59815,4
58874,54127,18136,8
29611,2203,53853,0
26864,53545,4482,12
51382,33517,43940,0
27585,17294,17434,5
8268,31140,46346,12
4541,49332,59861,4
21580,20256,56287,4
7819,34520,47290,12
16904,8479,33438,12
39502,9025,24713,12
23949,9666,38406,12
47450,4905,43427,8
43044,49592,16801,8
48329,48977,3095,8
45091,33327,15494,8
27295,8295,51002,13
8565,19735,46147,8
52154,46928,25846,8
36890,52594,48448,13
11410,28460,34569,4
31418,59928,29175,4
38311,52132,10951,5
50489,58695,53631,12
16385,58895,990,12
32245,59044,59813,12
11668,975,43630,12
47299,13669,50543,8
47524,34926,36653,0
59838,47272,56093,0
18696,22655,6921,4
46690,36883,14324,8
20969,25105,38878,10
54751,40378,39169,8
26329,26923,50857,4
36290,4415,32313,12
31678,22281,33245,0
13478,25891,12896,8
23253,5323,59052,12
6616,40757,41135,4
17165,27115,36730,0
39873,157,748,0
14932,25264,7653,2
54248,7,35786,12
58642,25420,31924,0
46097,40855,42953,12
30149,46486,31660,0
57954,28056,385,12
7595,1844,9019,0
909,39600,24823,4
30499,24043,13991,4
4326,44504,22019,4
29222,20559,40457,8
10244,5155,19097,12
8508,44956,15690,5
47031,28367,29650,12
27403,59889,31134,4
1562,27298,40692,12
39262,17790,39979,3
15449,20978,44020,0
44827,12992,4238,2
26855,44301,19707,0
7402,56198,51866,8
322,47441,16628,12
27857,33070,38320,8
13029,10975,11873,4
12442,9079,11363,4
6340,16681,47661,4
40245,59632,7988,12
42678,40023,26122,12
41608,23849,12021,2
44538,26287,59283,8
26390,42052,3033,12
18407,31078,19422,0
51769,33788,55323,12
32033,25170,59796,12
24327,23498,26570,12
9651,18227,54288,13
981,28223,15493,12
38396,21631,23062,0
19908,30001,41378,0
16549,19525,24779,0
15508,4498,20505,12
43968,10174,21379,8
19799,10434,29479,4
32594,48200,44327,2
18728,12162,26530,8
23196,8134,26600,13
49104,17666,46988,0
14727,47788,11038,1
5589,10208,41969,8
55430,5965,19864,12
17963,51655,37144,4
6075,20129,51232,0
13900,38962,47126,4
55699,39738,32048,0
51336,17734,12496,12
13815,33862,29805,0
44481,15643,18007,2
34209,52552,327,5
29822,54344,7243,8
59009,38118,35010,0
5783,45588,40995,12
39808,22864,12968,12
58956,1296,33852,0
27365,23968,13893,0
11875,22415,804,12
17407,54782,19783,12
25546,35133,51841,12
26260,37943,50324,2
58103,45632,9401,4
38756,28643,32926,0
59340,51592,24344,0
44767,17818,56278,12
48799,48526,26074,12
19904,49625,6109,4
32625,28717,3435,4
48431,21356,28600,5
50322,45936,45381,12
47722,53014,48677,0
44047,37792,22917,9
31799,9376,41022,0
43393,6200,18694,12
7032,23532,17311,10
57118,24215,21086,4
46528,7842,43342,8
16662,42395,43468,8
24248,32757,3322,12
28124,48604,21668,3
55303,27255,11806,4
6403,9246,57389,12
47250,45139,58685,12
43259,27977,13094,0
17787,14205,11836,4
30881,3550,2165,4
10399,28550,20303,0
55767,36913,27973,4
12773,51138,43453,8
17810,56835,12815,4
46222,42093,53022,8
51505,40390,54407,4
4118,3238,47745,4
13655,1280,24495,12
59944,20603,13849,12
49772,13032,1216,8
43194,14842,45394,0
5638,49130,32850,12
30224,48046,27632,12
48902,20527,51955,8
50988,43219,29085,12
50741,25255,7698,12
55894,20993,16429,8
18863,12591,48925,5
24659,14785,25662,12
35273,33651,37165,0
59992,4764,46497,8
55054,29204,5633,4
45845,44554,37357,12
57753,32375,11187,8
39691,54891,10593,0
14032,42619,39751,0
1320,43271,59667,8
42901,31645,33634,12
6715,4153,45332,0
15133,8595,5145,5
33176,17385,30997,12
36848,20441,10580,0
21265,48812,14173,4
39136,13407,38506,8
25017,14298,10196,5
6483,55887,22132,8
57856,13493,54598,0
12618,10516,31256,8
19836,43838,35555,0
39577,29055,17833,8
55325,28948,2940,0
37482,31042,28544,0
49837,29276,56787,12
33399,7313,15734,4
45628,25691,51910,12
43603,37284,3471,4
49695,6741,6251,0
33657,33437,38877,9
29105,40581,14256,8
16920,23453,24439,12
49841,23050,56493,0
29280,18856,20779,0
30769,59544,1829,4
27276,57293,8539,0
25811,1125,2249,12
21659,18758,8591,12
48869,5049,34205,12
53000,33032,47469,0
21648,7430,12753,1
26898,15419,21624,12
10630,16629,19054,8
35726,6325,19949,4
36816,23020,36180,0
54881,49208,29427,5
8988,750,58387,8
20727,20008,41784,13
44962,32759,50958,1
33198,47082,18831,12
21595,23999,34101,0
54100,49417,22429,0
3336,16924,15809,4
42300,13030,15070,4
26644,56639,41401,12
50784,50298,3203,8
51701,53722,5347,0
2647,46387,42900,4
10068,54941,26647,5
42206,58888,29023,5
36124,14451,8421,12
59159,49854,16115,0
5928,22451,22606,5
40840,16349,27141,8
16654,11718,12299,8
47046,2709,58557,8
26921,42778,25274,8
2823,15801,57536,4
22765,54683,55061,0
9369,30389,2392,9
11742,29766,20545,8
57145,7669,39981,0
22973,35867,3995,4
45532,33742,26725,4
5181,22625,26940,8
85,22549,59773,0
55982,44220,16827,12
4134,27961,30985,2
55334,23306,51212,12
37994,13099,23809,1
54437,45802,27384,12
4970,998,12497,2
43538,36276,1027,8
24184,14910,10120,12
14276,22074,51914,5
44452,33385,30239,0
7382,36383,16678,1
2848,7962,22890,5
20518,25199,22923,4
31441,7976,4311,1
46282,48129,12721,1
2108,59172,18956,8
36255,47719,42016,12
44552,48179,29755,8
48908,45624,30654,4
17021,33473,36353,4
47804,19885,1200,1
43116,10368,13070,0
12167,29176,30162,12
10375,21604,3520,4
48607,26057,31490,12
6842,23870,46718,4
20618,51176,45884,4
3418,34149,33093,4
42653,1015,4948,8
31927,39343,37682,8
2851,3826,14632,12
1462,4218,11709,5
11240,1600,34510,5
32579,59082,14672,8
43895,18389,52474,12
54919,46818,52908,12
8149,47585,53194,0
50499,13292,28269,12
57483,21867,37562,0
1704,36614,56862,0
10186,3680,12437,5
11852,56197,22975,12
28230,26491,15476,12
46301,49001,35353,5
9366,24413,56587,8
15428,46948,18702,8
49481,39129,54619,2
27447,38433,47310,0
25086,29743,53481,5
17525,10564,49299,12
52649,30299,59902,4
45944,8818,15298,12
1979,43836,8236,2
46643,53305,52574,13
50420,38740,21827,4
58076,12592,37388,13
18577,31669,19888,4
13438,19453,9977,12
43710,6292,55545,8
48086,21925,23000,12
28914,20362,34130,12
40368,48396,18928,1
35088,52495,20298,12
12863,2419,19907,12
15774,52598,1682,0
2613,35672,34826,12
58077,9572,26321,12
28265,19861,48553,8
11917,39497,23387,4
53548,31939,2782,13
34802,23064,12491,8
32253,35064,25250,8
23716,34282,22718,8
19256,132,1093,4
35879,9798,57280,4
41595,19666,46254,5
5271,55247,56359,0
22198,22579,19645,8
2312,35404,54846,0
58205,4203,2361,8
428,52274,29294,12
36515,14699,9802,0
38798,19380,27949,4
33647,3957,28751,8
7775,34187,3491,12
59766,55524,41395,1
15165,55386,11592,8
4236,18224,2265,12
9807,47711,27304,4
59686,31349,52459,0
46321,55095,10458,3
18960,46613,3121,0
39550,18461,36644,8
54965,33857,18553,12
56043,2131,554,0
5292,54698,54275,4
35804,37047,15613,12
42086,31319,11582,0
22893,50736,46578,0
9603,7182,11706,1
17224,54512,51034,8
605,7253,39814,0
13045,57291,41424,8
46547,16060,27012,12
27662,48020,32123,12
6456,49390,9492,13
12620,30921,51365,4
42318,50696,10225,4
45432,9998,4953,4
18524,52600,18298,0
54418,16853,40004,10
44438,55197,30800,12
53880,16036,37412,4
16321,17744,21251,12
44759,1532,33524,8
51328,35311,7448,12
22650,54423,25565,0
6359,22273,29905,12
12534,54415,23302,12
18874,53479,49233,12
9611,44163,46945,8
52960,24369,11501,8
22946,24915,861,0
27951,6329,16460,0
7447,57513,52222,3
48675,12765,14813,0
5659,56037,42787,4
26858,45015,45307,4
18792,19244,11459,4
26920,52976,18337,4
6488,22710,31498,2
8615,16860,20903,8
34604,30994,48563,4
34356,47486,30949,4
59563,33518,49251,4
47156,26386,42203,5
33902,24735,29918,0
49776,12421,30615,1
24342,32498,18075,0
46316,1146,21085,5
45228,41350,9232,5
20469,59880,12447,4
39317,40554,3854,4
45383,761,22654,0
19553,26631,56961,12
23423,22518,11756,12
53650,26698,13157,0
18677,47085,4285,10
53759,33249,57155,0
29894,19962,38132,12
6558,20550,16209,12
21920,5090,45682,4
54662,2659,20215,0
35791,57137,32050,12
8525,23784,3156,8
48446,58121,13277,8
55174,52683,3664,8
55280,13059,10602,5
755,2662,10931,8
13912,31618,2843,12
51928,59841,14074,12
18215,17912,11477,12
50423,3377,34094,12
43593,27292,52614,8
29658,15726,27776,12
50879,38760,47397,0
44542,37725,30784,12
1349,42775,573,4
31184,3301,10616,12
17391,57007,20184,5
1300,12964,13337,8
42890,24820,24858,0
38864,13568,44112,8
53301,49525,50216,0
18938,6178,17490,0
41550,38765,41089,12
28296,34674,11325,8
38052,40960,29265,12
29856,28149,26857,4
51005,19530,12559,0
15655,27903,49512,4
36847,47321,1760,12
7200,10278,56127,2
41706,14762,30380,12
30400,27103,38160,1
50994,39967,16045,8
8978,28070,45982,8
41780,25736,1446,5
8937,18118,18854,12
16978,12173,28664,12
39987,51790,12984,12
38463,42328,46295,4
37940,13148,367,4
30466,33497,9895,0
36021,9430,55230,0
49642,19332,24318,12
52172,34369,19862,8
476,29771,41661,2
56963,8750,45033,4
1246,9224,54401,12
9840,48718,30287,0
41956,24515,2605,12
43983,11781,35841,8
59660,35438,49134,12
38871,29240,17325,13
45275,57321,19374,4
47975,49942,40521,2
14466,49579,36166,12
44425,20477,47934,12
36906,42368,48587,4
43242,26891,5650,4
6789,33192,29187,8
25792,21210,53379,4
49756,25325,42992,12
41177,38454,23276,8
18181,31113,4056,0
13565,29865,50014,13
29963,16520,52072,12
53028,29973,44531,9
34016,6931,47808,8
55152,48674,10083,10
38150,6743,44772,0
12056,58193,8618,2
2258,27778,22541,4
48168,1089,45184,12
28027,49314,20448,8
6057,43243,41586,2
4495,43955,36711,5
7790,50353,24197,0
53099,25027,7053,4
16050,43608,42920,0
41082,9597,53942,4
44497,23795,45768,12
47591,18266,24592,12
58239,10330,36035,4
18432,14211,43562,4
28217,7661,29371,0
31551,1984,9473,9
14700,16052,37900,0
57116,13792,25195,12
57892,4876,36216,8
47302,27383,25754,0
11452,30214,5357,8
22731,3627,43543,0
59322,52240,44227,9
16436,48178,45441,0
6722,17907,26185,13
14517,28874,37889,8
3573,1340,1932,8
44501,48003,46310,0
58628,15385,37666,8
44935,52325,25571,12
18396,19071,15038,4
22850,36840,49267,5
59935,5747,50786,12
28302,10393,20095,0
56510,37679,47391,4
45933,37365,45625,4
241,37492,43304,12
27306,40088,36785,0
11003,46772,40913,2
47656,18120,57874,12
38669,59849,37096,5
16607,4762,37057,12
3200,20665,21669,0
55300,12233,42074,0
35977,16109,27096,5
40208,23066,16637,2
42821,55826,4878,12
7485,24059,14007,4
55973,6701,17175,4
29012,32728,50876,5
24667,16012,11628,8
6794,38145,27150,12
24830,32198,55113,0
42786,27421,50184,8
46603,30315,6988,0
13072,2357,5702,8
21821,52726,4821,0
17944,51038,25254,2
6942,33922,4001,8
42774,23380,26571,4
21183,19294,5098,5
36137,47094,14214,8
23876,17755,34439,0
15249,52227,53246,12
43624,56186,13512,5
40967,48131,38539,8
52966,16330,51520,8
38102,48012,21020,12
38726,34247,59442,8
36858,28491,40997,12
6520,47850,40008,0
20610,38754,17896,4
32189,23635,57303,4
42000,11883,2239,12
55772,11297,4829,4
43405,33809,41746,4
28158,58775,434,4
53443,33262,18991,8
48549,1863,38134,2
7145,2959,16418,2
21386,25954,23254,8
28263,23556,57059,12
46620,26778,625,12
22101,53812,38764,4
43440,59049,24733,0
19738,21502,43777,8
35203,34823,10135,12
6337,55042,8466,0
28076,17682,21407,8
52165,13896,25114,12
2496,10300,38806,0
42825,26585,15947,1
31819,49771,56504,12
10773,48359,55666,12
51530,36980,43704,13
16280,88,32356,0
29851,49703,14905,0
40671,11086,56864,12
39924,10926,39421,0
58696,46358,26785,4
37496,15185,2961,4
22993,6353,35153,0
32562,13233,37521,0
52317,50911,20001,4
14994,13633,1239,4
15454,57202,40394,13
56335,27445,10870,4
43025,48463,36194,4
43078,20332,42122,0
32923,23486,14303,8
29952,12536,22186,8
1489,24870,7528,2
23204,47664,31521,8
